,Unnamed: 0,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
3833,3833,2,0,6,15,0,1,1,1,0.7,0.6364,0.37,0.4478,58,127,185
3834,3834,2,0,6,16,0,1,1,1,0.7,0.6364,0.37,0.4179,64,262,326
3835,3835,2,0,6,17,0,1,1,1,0.7,0.6364,0.39,0.3284,72,529,601
3836,3836,2,0,6,18,0,1,1,1,0.7,0.6364,0.37,0.3582,76,510,586
3837,3837,2,0,6,19,0,1,1,1,0.66,0.6212,0.39,0.2836,75,348,423
3838,3838,2,0,6,20,0,1,1,1,0.64,0.6212,0.44,0.2537,78,253,331
3839,3839,2,0,6,21,0,1,1,1,0.64,0.6212,0.41,0.2537,40,178,218
3840,3840,2,0,6,22,0,1,1,1,0.62,0.6212,0.46,0.2239,20,114,134
3841,3841,2,0,6,23,0,1,1,1,0.62,0.6212,0.46,0.194,14,75,89
3842,3842,2,0,6,0,0,2,1,1,0.6,0.6212,0.49,0.194,13,18,31
3843,3843,2,0,6,1,0,2,1,1,0.6,0.6212,0.49,0.2537,3,10,13
3844,3844,2,0,6,2,0,2,1,1,0.6,0.6212,0.49,0.2836,2,8,10
3845,3845,2,0,6,3,0,2,1,1,0.58,0.5455,0.53,0.3284,1,1,2
3846,3846,2,0,6,4,0,2,1,1,0.54,0.5152,0.6,0.2537,0,3,3
3847,3847,2,0,6,5,0,2,1,1,0.54,0.5152,0.56,0.3284,3,23,26
3848,3848,2,0,6,6,0,2,1,1,0.54,0.5152,0.56,0.2985,6,107,113
3849,3849,2,0,6,7,0,2,1,1,0.56,0.5303,0.52,0.4179,19,346,365
3850,3850,2,0,6,8,0,2,1,1,0.58,0.5455,0.49,0.3881,45,441,486
3851,3851,2,0,6,9,0,2,1,1,0.62,0.6212,0.46,0.194,19,174,193
3852,3852,2,0,6,10,0,2,1,1,0.62,0.6212,0.46,0.2239,33,97,130
3853,3853,2,0,6,11,0,2,1,1,0.64,0.6212,0.41,0.2836,40,103,143
3854,3854,2,0,6,12,0,2,1,1,0.64,0.6212,0.41,0.3582,30,139,169
3855,3855,2,0,6,13,0,2,1,1,0.64,0.6212,0.44,0.2239,33,176,209
3856,3856,2,0,6,14,0,2,1,2,0.64,0.6212,0.47,0.194,41,118,159
3857,3857,2,0,6,15,0,2,1,1,0.64,0.6212,0.47,0.1642,42,136,178
3858,3858,2,0,6,16,0,2,1,1,0.68,0.6364,0.41,0.194,51,279,330
3859,3859,2,0,6,17,0,2,1,3,0.64,0.6212,0.5,0.2836,85,484,569
3860,3860,2,0,6,18,0,2,1,1,0.62,0.6212,0.51,0.3284,65,473,538
3861,3861,2,0,6,19,0,2,1,1,0.64,0.6212,0.5,0.3582,51,335,386
3862,3862,2,0,6,20,0,2,1,1,0.6,0.6212,0.56,0.1642,60,237,297
3863,3863,2,0,6,21,0,2,1,1,0.6,0.6212,0.56,0.2985,37,206,243
3864,3864,2,0,6,22,0,2,1,1,0.58,0.5455,0.6,0.2239,29,159,188
3865,3865,2,0,6,23,0,2,1,1,0.56,0.5303,0.68,0.2239,19,91,110
3866,3866,2,0,6,0,0,3,1,1,0.56,0.5303,0.64,0.3582,8,44,52
3867,3867,2,0,6,1,0,3,1,1,0.54,0.5152,0.64,0.2836,0,14,14
3868,3868,2,0,6,2,0,3,1,1,0.52,0.5,0.63,0.2239,0,9,9
3869,3869,2,0,6,3,0,3,1,1,0.5,0.4848,0.68,0.2537,0,1,1
3870,3870,2,0,6,4,0,3,1,1,0.5,0.4848,0.63,0.2836,0,4,4
3871,3871,2,0,6,5,0,3,1,1,0.48,0.4697,0.67,0.2836,1,20,21
3872,3872,2,0,6,6,0,3,1,1,0.5,0.4848,0.63,0.2537,11,110,121
3873,3873,2,0,6,7,0,3,1,1,0.54,0.5152,0.6,0.1343,22,348,370
3874,3874,2,0,6,8,0,3,1,1,0.58,0.5455,0.53,0.1343,53,445,498
3875,3875,2,0,6,9,0,3,1,1,0.6,0.6212,0.49,0.0,22,185,207
3876,3876,2,0,6,10,0,3,1,1,0.64,0.6212,0.47,0.1642,27,108,135
3877,3877,2,0,6,11,0,3,1,1,0.68,0.6364,0.36,0.0,49,115,164
3878,3878,2,0,6,12,0,3,1,1,0.7,0.6364,0.34,0.2239,33,178,211
3879,3879,2,0,6,13,0,3,1,1,0.74,0.6515,0.28,0.2836,43,146,189
3880,3880,2,0,6,14,0,3,1,1,0.74,0.6515,0.28,0.0,50,128,178
3881,3881,2,0,6,15,0,3,1,1,0.76,0.6667,0.27,0.0,33,131,164
3882,3882,2,0,6,16,0,3,1,1,0.76,0.6667,0.27,0.1343,47,265,312
3883,3883,2,0,6,17,0,3,1,1,0.74,0.6515,0.28,0.1045,83,555,638
3884,3884,2,0,6,18,0,3,1,1,0.72,0.6515,0.32,0.1343,80,527,607
3885,3885,2,0,6,19,0,3,1,1,0.7,0.6364,0.37,0.2836,54,362,416
3886,3886,2,0,6,20,0,3,1,1,0.66,0.6212,0.44,0.1642,57,273,330
3887,3887,2,0,6,21,0,3,1,1,0.64,0.6212,0.47,0.2239,48,209,257
3888,3888,2,0,6,22,0,3,1,1,0.62,0.6212,0.5,0.1045,31,144,175
3889,3889,2,0,6,23,0,3,1,1,0.62,0.6212,0.53,0.0,17,90,107
3890,3890,2,0,6,0,0,4,1,1,0.6,0.6212,0.56,0.1045,9,38,47
3891,3891,2,0,6,1,0,4,1,1,0.58,0.5455,0.6,0.0,4,13,17
3892,3892,2,0,6,2,0,4,1,1,0.6,0.6212,0.56,0.0896,1,4,5
3893,3893,2,0,6,3,0,4,1,2,0.56,0.5303,0.73,0.0896,0,4,4
3894,3894,2,0,6,4,0,4,1,2,0.56,0.5303,0.68,0.1045,0,6,6
3895,3895,2,0,6,5,0,4,1,1,0.6,0.6061,0.64,0.194,7,18,25
3896,3896,2,0,6,6,0,4,1,3,0.58,0.5455,0.73,0.1642,8,104,112
3897,3897,2,0,6,7,0,4,1,3,0.56,0.5303,0.78,0.1642,16,172,188
3898,3898,2,0,6,8,0,4,1,2,0.6,0.5909,0.69,0.1343,24,364,388
3899,3899,2,0,6,9,0,4,1,2,0.62,0.6061,0.65,0.194,29,232,261
3900,3900,2,0,6,10,0,4,1,2,0.66,0.6212,0.61,0.2537,18,103,121
3901,3901,2,0,6,11,0,4,1,2,0.68,0.6364,0.61,0.2985,33,117,150
3902,3902,2,0,6,12,0,4,1,1,0.72,0.6667,0.54,0.3881,41,165,206
3903,3903,2,0,6,13,0,4,1,2,0.72,0.6667,0.54,0.2537,37,114,151
3904,3904,2,0,6,14,0,4,1,2,0.72,0.6667,0.54,0.3284,39,114,153
3905,3905,2,0,6,15,0,4,1,2,0.7,0.6515,0.61,0.2985,32,127,159
3906,3906,2,0,6,16,0,4,1,3,0.66,0.6212,0.69,0.194,36,258,294
3907,3907,2,0,6,17,0,4,1,2,0.64,0.5909,0.78,0.1045,42,230,272
3908,3908,2,0,6,18,0,4,1,1,0.64,0.5758,0.83,0.2239,26,299,325
3909,3909,2,0,6,19,0,4,1,1,0.62,0.5758,0.83,0.2836,58,269,327
3910,3910,2,0,6,20,0,4,1,1,0.62,0.5758,0.83,0.3284,25,176,201
3911,3911,2,0,6,21,0,4,1,3,0.62,0.5758,0.83,0.2537,34,154,188
3912,3912,2,0,6,22,0,4,1,3,0.62,0.5758,0.83,0.2537,24,127,151
3913,3913,2,0,6,23,0,4,1,3,0.6,0.5606,0.83,0.2537,2,14,16
3914,3914,2,0,6,0,0,5,1,1,0.56,0.5303,0.88,0.0896,3,21,24
3915,3915,2,0,6,1,0,5,1,1,0.56,0.5303,0.94,0.1343,4,19,23
3916,3916,2,0,6,2,0,5,1,1,0.56,0.5303,0.94,0.1045,2,11,13
3917,3917,2,0,6,3,0,5,1,1,0.56,0.5303,0.94,0.1045,1,5,6
3918,3918,2,0,6,4,0,5,1,1,0.54,0.5152,0.94,0.1343,1,5,6
3919,3919,2,0,6,5,0,5,1,1,0.54,0.5152,1.0,0.0,1,12,13
3920,3920,2,0,6,6,0,5,1,1,0.56,0.5303,0.94,0.0,8,89,97
3921,3921,2,0,6,7,0,5,1,1,0.6,0.5606,0.83,0.0,25,225,250
3922,3922,2,0,6,8,0,5,1,2,0.6,0.5606,0.83,0.0,28,426,454
3923,3923,2,0,6,9,0,5,1,1,0.7,0.6515,0.58,0.194,28,196,224
3924,3924,2,0,6,10,0,5,1,1,0.7,0.6515,0.58,0.194,44,126,170
3925,3925,2,0,6,11,0,5,1,1,0.68,0.6364,0.69,0.2537,43,138,181
3926,3926,2,0,6,12,0,5,1,1,0.7,0.6515,0.65,0.2537,49,194,243
3927,3927,2,0,6,13,0,5,1,1,0.74,0.6818,0.62,0.2836,48,156,204
3928,3928,2,0,6,14,0,5,1,1,0.76,0.697,0.52,0.194,73,142,215
3929,3929,2,0,6,15,0,5,1,1,0.78,0.697,0.43,0.2239,62,181,243
3930,3930,2,0,6,16,0,5,1,1,0.76,0.6818,0.45,0.1642,69,286,355
3931,3931,2,0,6,17,0,5,1,3,0.76,0.6818,0.4,0.194,85,467,552
3932,3932,2,0,6,18,0,5,1,3,0.76,0.6818,0.4,0.194,62,388,450
3933,3933,2,0,6,19,0,5,1,3,0.64,0.5758,0.83,0.2537,53,275,328
3934,3934,2,0,6,20,0,5,1,1,0.64,0.5909,0.78,0.1045,40,192,232
3935,3935,2,0,6,21,0,5,1,1,0.64,0.5909,0.78,0.0896,49,159,208
3936,3936,2,0,6,22,0,5,1,1,0.62,0.5606,0.88,0.1343,48,127,175
3937,3937,2,0,6,23,0,5,1,1,0.62,0.5758,0.83,0.1343,37,141,178
3938,3938,2,0,6,0,0,6,0,1,0.62,0.5606,0.88,0.1343,21,83,104
3939,3939,2,0,6,1,0,6,0,1,0.62,0.5758,0.83,0.1045,15,80,95
3940,3940,2,0,6,2,0,6,0,1,0.6,0.5455,0.88,0.0,16,37,53
3941,3941,2,0,6,3,0,6,0,1,0.6,0.5455,0.88,0.0896,4,16,20
3942,3942,2,0,6,4,0,6,0,1,0.6,0.5455,0.88,0.0896,1,4,5
3943,3943,2,0,6,5,0,6,0,1,0.62,0.5758,0.83,0.0,1,6,7
3944,3944,2,0,6,6,0,6,0,1,0.62,0.5758,0.83,0.1045,9,18,27
3945,3945,2,0,6,7,0,6,0,1,0.64,0.5909,0.78,0.1343,12,45,57
3946,3946,2,0,6,8,0,6,0,1,0.66,0.6061,0.78,0.0896,28,103,131
3947,3947,2,0,6,9,0,6,0,1,0.7,0.6515,0.61,0.2239,62,156,218
3948,3948,2,0,6,10,0,6,0,1,0.72,0.6818,0.62,0.194,68,176,244
3949,3949,2,0,6,11,0,6,0,1,0.72,0.6818,0.62,0.1343,134,270,404
3950,3950,2,0,6,12,0,6,0,1,0.74,0.697,0.66,0.0896,162,258,420
3951,3951,2,0,6,13,0,6,0,1,0.76,0.697,0.55,0.0,135,192,327
3952,3952,2,0,6,14,0,6,0,2,0.8,0.7273,0.46,0.2836,138,196,334
3953,3953,2,0,6,15,0,6,0,2,0.82,0.7576,0.46,0.1343,153,214,367
3954,3954,2,0,6,16,0,6,0,2,0.76,0.697,0.52,0.2239,193,275,468
3955,3955,2,0,6,17,0,6,0,2,0.76,0.6818,0.48,0.1642,210,239,449
3956,3956,2,0,6,18,0,6,0,2,0.74,0.6818,0.55,0.194,118,263,381
3957,3957,2,0,6,19,0,6,0,2,0.74,0.6667,0.51,0.1045,99,227,326
3958,3958,2,0,6,20,0,6,0,2,0.72,0.6667,0.58,0.1343,61,127,188
3959,3959,2,0,6,21,0,6,0,2,0.72,0.6818,0.66,0.1045,58,125,183
3960,3960,2,0,6,22,0,6,0,2,0.72,0.6818,0.62,0.1343,56,105,161
3961,3961,2,0,6,23,0,6,0,2,0.72,0.6818,0.62,0.0,53,97,150
3962,3962,2,0,6,0,0,0,0,1,0.7,0.6515,0.65,0.0,18,71,89
3963,3963,2,0,6,1,0,0,0,2,0.7,0.6515,0.65,0.0896,17,59,76
3964,3964,2,0,6,2,0,0,0,1,0.68,0.6364,0.74,0.0896,13,59,72
3965,3965,2,0,6,3,0,0,0,2,0.66,0.6061,0.78,0.1343,14,16,30
3966,3966,2,0,6,4,0,0,0,2,0.66,0.6212,0.74,0.1343,7,10,17
3967,3967,2,0,6,5,0,0,0,2,0.66,0.6061,0.78,0.0,7,12,19
3968,3968,2,0,6,6,0,0,0,2,0.66,0.6061,0.78,0.1642,11,22,33
3969,3969,2,0,6,7,0,0,0,2,0.66,0.6061,0.78,0.1642,35,36,71
3970,3970,2,0,6,8,0,0,0,3,0.68,0.6364,0.74,0.1045,25,59,84
3971,3971,2,0,6,9,0,0,0,2,0.68,0.6364,0.74,0.1045,58,111,169
3972,3972,2,0,6,10,0,0,0,2,0.7,0.6515,0.61,0.1045,86,158,244
3973,3973,2,0,6,11,0,0,0,2,0.72,0.6667,0.58,0.0896,141,236,377
3974,3974,2,0,6,12,0,0,0,2,0.74,0.6818,0.55,0.0896,141,255,396
3975,3975,2,0,6,13,0,0,0,2,0.74,0.6667,0.51,0.0,149,214,363
3976,3976,2,0,6,14,0,0,0,3,0.74,0.6818,0.58,0.1045,124,193,317
3977,3977,2,0,6,15,0,0,0,2,0.74,0.6818,0.55,0.1045,146,216,362
3978,3978,2,0,6,16,0,0,0,2,0.76,0.6818,0.48,0.0,121,257,378
3979,3979,2,0,6,17,0,0,0,1,0.74,0.6667,0.51,0.0,159,238,397
3980,3980,2,0,6,18,0,0,0,2,0.74,0.6818,0.58,0.0896,78,218,296
3981,3981,2,0,6,19,0,0,0,1,0.72,0.6818,0.62,0.1343,94,217,311
3982,3982,2,0,6,20,0,0,0,1,0.7,0.6515,0.7,0.194,86,146,232
3983,3983,2,0,6,21,0,0,0,1,0.68,0.6364,0.79,0.1343,57,110,167
3984,3984,2,0,6,22,0,0,0,1,0.66,0.6061,0.78,0.2239,38,114,152
3985,3985,2,0,6,23,0,0,0,1,0.66,0.6061,0.78,0.194,14,78,92
3986,3986,2,0,6,0,0,1,1,1,0.66,0.6061,0.83,0.1642,7,19,26
3987,3987,2,0,6,1,0,1,1,1,0.64,0.5758,0.89,0.0896,9,3,12
3988,3988,2,0,6,2,0,1,1,1,0.64,0.5758,0.89,0.0896,2,0,2
3989,3989,2,0,6,3,0,1,1,3,0.64,0.5758,0.89,0.0,1,0,1
3990,3990,2,0,6,4,0,1,1,3,0.62,0.5606,0.88,0.1642,1,2,3
3991,3991,2,0,6,5,0,1,1,3,0.62,0.5758,0.83,0.1343,0,3,3
3992,3992,2,0,6,6,0,1,1,3,0.6,0.5758,0.78,0.1343,1,25,26
3993,3993,2,0,6,7,0,1,1,3,0.56,0.5303,0.88,0.194,0,46,46
3994,3994,2,0,6,8,0,1,1,3,0.56,0.5303,0.83,0.194,12,209,221
3995,3995,2,0,6,9,0,1,1,2,0.6,0.5758,0.78,0.2537,19,200,219
3996,3996,2,0,6,10,0,1,1,2,0.6,0.5758,0.78,0.2537,33,58,91
3997,3997,2,0,6,11,0,1,1,2,0.6,0.5758,0.78,0.1045,27,67,94
3998,3998,2,0,6,12,0,1,1,2,0.62,0.6061,0.69,0.1045,33,129,162
3999,3999,2,0,6,13,0,1,1,1,0.64,0.6061,0.65,0.1045,50,129,179
4000,4000,2,0,6,14,0,1,1,1,0.66,0.6212,0.61,0.1045,45,130,175
4001,4001,2,0,6,15,0,1,1,1,0.66,0.6212,0.61,0.1343,66,139,205
4002,4002,2,0,6,16,0,1,1,1,0.7,0.6515,0.58,0.1642,61,238,299
4003,4003,2,0,6,17,0,1,1,1,0.7,0.6515,0.54,0.0,81,484,565
4004,4004,2,0,6,18,0,1,1,1,0.7,0.6515,0.61,0.2537,64,474,538
4005,4005,2,0,6,19,0,1,1,1,0.66,0.6212,0.65,0.2239,62,369,431
4006,4006,2,0,6,20,0,1,1,1,0.66,0.6212,0.69,0.2239,52,264,316
4007,4007,2,0,6,21,0,1,1,1,0.64,0.6061,0.73,0.1642,39,167,206
4008,4008,2,0,6,22,0,1,1,2,0.64,0.6061,0.73,0.2239,24,106,130
4009,4009,2,0,6,23,0,1,1,1,0.62,0.5909,0.78,0.2537,10,50,60
4010,4010,3,0,6,0,0,2,1,1,0.62,0.5909,0.78,0.1642,10,23,33
4011,4011,3,0,6,1,0,2,1,3,0.62,0.5909,0.78,0.1642,2,12,14
4012,4012,3,0,6,2,0,2,1,3,0.62,0.5758,0.83,0.1642,1,5,6
4013,4013,3,0,6,3,0,2,1,3,0.62,0.5758,0.83,0.1642,0,2,2
4014,4014,3,0,6,4,0,2,1,2,0.6,0.5455,0.88,0.1045,2,7,9
4015,4015,3,0,6,5,0,2,1,2,0.6,0.5455,0.88,0.1343,3,22,25
4016,4016,3,0,6,6,0,2,1,2,0.6,0.5455,0.88,0.1343,8,107,115
4017,4017,3,0,6,7,0,2,1,2,0.6,0.5152,0.94,0.0,21,288,309
4018,4018,3,0,6,8,0,2,1,2,0.62,0.5606,0.88,0.1045,33,368,401
4019,4019,3,0,6,9,0,2,1,2,0.62,0.5606,0.88,0.2537,32,243,275
4020,4020,3,0,6,10,0,2,1,2,0.64,0.5758,0.83,0.194,41,120,161
4021,4021,3,0,6,11,0,2,1,1,0.66,0.6061,0.83,0.1642,52,119,171
4022,4022,3,0,6,12,0,2,1,1,0.7,0.6667,0.74,0.1642,40,149,189
4023,4023,3,0,6,13,0,2,1,1,0.74,0.697,0.66,0.1642,49,158,207
4024,4024,3,0,6,14,0,2,1,1,0.76,0.7121,0.62,0.2239,44,108,152
4025,4025,3,0,6,15,0,2,1,1,0.78,0.7424,0.59,0.2537,42,128,170
4026,4026,3,0,6,16,0,2,1,1,0.8,0.7727,0.59,0.2239,62,273,335
4027,4027,3,0,6,17,0,2,1,1,0.78,0.7576,0.66,0.2239,65,507,572
4028,4028,3,0,6,18,0,2,1,2,0.76,0.7273,0.7,0.2537,67,469,536
4029,4029,3,0,6,19,0,2,1,2,0.74,0.7121,0.74,0.2239,67,358,425
4030,4030,3,0,6,20,0,2,1,3,0.74,0.697,0.7,0.2239,72,254,326
4031,4031,3,0,6,21,0,2,1,1,0.72,0.697,0.74,0.194,38,191,229
4032,4032,3,0,6,22,0,2,1,1,0.7,0.6667,0.79,0.1045,12,97,109
4033,4033,3,0,6,23,0,2,1,1,0.7,0.6667,0.74,0.1045,11,53,64
4034,4034,3,0,6,0,0,3,1,1,0.66,0.6061,0.78,0.194,15,18,33
4035,4035,3,0,6,1,0,3,1,1,0.66,0.6061,0.78,0.1343,2,19,21
4036,4036,3,0,6,2,0,3,1,1,0.66,0.6061,0.78,0.0,2,5,7
4037,4037,3,0,6,3,0,3,1,1,0.66,0.6061,0.78,0.1343,0,7,7
4038,4038,3,0,6,4,0,3,1,1,0.64,0.5758,0.83,0.0,3,8,11
4039,4039,3,0,6,5,0,3,1,1,0.64,0.5758,0.89,0.0,2,21,23
4040,4040,3,0,6,6,0,3,1,1,0.66,0.6061,0.83,0.0,12,110,122
4041,4041,3,0,6,7,0,3,1,1,0.7,0.6667,0.79,0.0,23,288,311
4042,4042,3,0,6,8,0,3,1,1,0.72,0.697,0.74,0.1045,27,396,423
4043,4043,3,0,6,9,0,3,1,1,0.72,0.697,0.79,0.1642,14,205,219
4044,4044,3,0,6,10,0,3,1,1,0.74,0.697,0.7,0.2537,31,104,135
4045,4045,3,0,6,11,0,3,1,1,0.74,0.697,0.7,0.1642,37,108,145
4046,4046,3,0,6,12,0,3,1,2,0.8,0.7727,0.59,0.2239,44,144,188
4047,4047,3,0,6,13,0,3,1,2,0.82,0.7879,0.56,0.2537,34,113,147
4048,4048,3,0,6,14,0,3,1,2,0.82,0.7727,0.52,0.2836,32,113,145
4049,4049,3,0,6,15,0,3,1,2,0.82,0.7879,0.56,0.2836,32,114,146
4050,4050,3,0,6,16,0,3,1,2,0.82,0.803,0.59,0.3284,34,224,258
4051,4051,3,0,6,17,0,3,1,2,0.8,0.7576,0.55,0.3881,67,462,529
4052,4052,3,0,6,18,0,3,1,2,0.8,0.7727,0.59,0.2537,66,447,513
4053,4053,3,0,6,19,0,3,1,2,0.8,0.7424,0.52,0.2537,62,280,342
4054,4054,3,0,6,20,0,3,1,1,0.74,0.7121,0.74,0.1343,52,230,282
4055,4055,3,0,6,21,0,3,1,1,0.74,0.7121,0.79,0.1642,31,216,247
4056,4056,3,0,6,22,0,3,1,2,0.72,0.697,0.79,0.194,25,123,148
4057,4057,3,0,6,23,0,3,1,2,0.72,0.697,0.79,0.2239,14,91,105
4058,4058,3,0,6,0,0,4,1,1,0.72,0.697,0.79,0.2239,5,44,49
4059,4059,3,0,6,1,0,4,1,1,0.72,0.697,0.74,0.2239,5,26,31
4060,4060,3,0,6,2,0,4,1,1,0.72,0.697,0.74,0.2239,0,4,4
4061,4061,3,0,6,3,0,4,1,2,0.72,0.697,0.74,0.1642,1,4,5
4062,4062,3,0,6,4,0,4,1,2,0.7,0.6667,0.79,0.1343,0,7,7
4063,4063,3,0,6,5,0,4,1,1,0.72,0.697,0.74,0.1642,2,22,24
4064,4064,3,0,6,6,0,4,1,1,0.72,0.697,0.74,0.1642,8,92,100
4065,4065,3,0,6,7,0,4,1,2,0.72,0.697,0.74,0.1343,26,301,327
4066,4066,3,0,6,8,0,4,1,2,0.74,0.697,0.7,0.194,20,412,432
4067,4067,3,0,6,9,0,4,1,2,0.74,0.697,0.7,0.1343,33,194,227
4068,4068,3,0,6,10,0,4,1,2,0.76,0.7273,0.66,0.1343,39,88,127
4069,4069,3,0,6,11,0,4,1,3,0.76,0.7273,0.66,0.2537,28,108,136
4070,4070,3,0,6,12,0,4,1,2,0.76,0.7273,0.66,0.2836,30,130,160
4071,4071,3,0,6,13,0,4,1,2,0.76,0.7121,0.62,0.2836,37,149,186
4072,4072,3,0,6,14,0,4,1,2,0.76,0.7273,0.66,0.2985,46,103,149
4073,4073,3,0,6,15,0,4,1,2,0.76,0.697,0.52,0.3582,62,127,189
4074,4074,3,0,6,16,0,4,1,2,0.74,0.6818,0.62,0.2985,58,217,275
4075,4075,3,0,6,17,0,4,1,2,0.72,0.6818,0.7,0.3582,74,495,569
4076,4076,3,0,6,18,0,4,1,1,0.72,0.6818,0.7,0.4179,57,483,540
4077,4077,3,0,6,19,0,4,1,1,0.72,0.6818,0.7,0.3582,56,344,400
4078,4078,3,0,6,20,0,4,1,1,0.7,0.6667,0.74,0.2239,75,277,352
4079,4079,3,0,6,21,0,4,1,1,0.7,0.6667,0.74,0.194,46,188,234
4080,4080,3,0,6,22,0,4,1,2,0.7,0.6667,0.74,0.2239,23,139,162
4081,4081,3,0,6,23,0,4,1,1,0.7,0.6667,0.74,0.2836,15,90,105
4082,4082,3,0,6,0,0,5,1,1,0.68,0.6364,0.79,0.194,10,53,63
4083,4083,3,0,6,1,0,5,1,1,0.66,0.6061,0.83,0.3284,8,20,28
4084,4084,3,0,6,2,0,5,1,1,0.66,0.6061,0.83,0.3284,4,10,14
4085,4085,3,0,6,3,0,5,1,1,0.66,0.6061,0.83,0.1642,1,4,5
4086,4086,3,0,6,4,0,5,1,1,0.66,0.6061,0.83,0.0896,1,8,9
4087,4087,3,0,6,5,0,5,1,1,0.64,0.5758,0.89,0.0896,2,18,20
4088,4088,3,0,6,6,0,5,1,1,0.66,0.6061,0.83,0.1343,4,87,91
4089,4089,3,0,6,7,0,5,1,2,0.66,0.6061,0.83,0.2239,21,247,268
4090,4090,3,0,6,8,0,5,1,1,0.7,0.6667,0.74,0.2239,27,439,466
4091,4091,3,0,6,9,0,5,1,1,0.74,0.6818,0.62,0.1343,28,203,231
4092,4092,3,0,6,10,0,5,1,1,0.8,0.7273,0.43,0.2836,43,102,145
4093,4093,3,0,6,11,0,5,1,1,0.8,0.7121,0.38,0.3284,56,147,203
4094,4094,3,0,6,12,0,5,1,1,0.8,0.7121,0.41,0.2836,51,150,201
4095,4095,3,0,6,13,0,5,1,1,0.8,0.7121,0.36,0.2239,43,178,221
4096,4096,3,0,6,14,0,5,1,1,0.78,0.697,0.43,0.2836,67,162,229
4097,4097,3,0,6,15,0,5,1,1,0.82,0.7273,0.34,0.3881,69,147,216
4098,4098,3,0,6,16,0,5,1,1,0.8,0.697,0.33,0.4179,80,247,327
4099,4099,3,0,6,17,0,5,1,1,0.76,0.6667,0.37,0.2537,85,472,557
4100,4100,3,0,6,18,0,5,1,1,0.76,0.6667,0.37,0.2985,87,365,452
4101,4101,3,0,6,19,0,5,1,1,0.74,0.6515,0.4,0.2239,92,293,385
4102,4102,3,0,6,20,0,5,1,1,0.72,0.6515,0.45,0.1642,66,222,288
4103,4103,3,0,6,21,0,5,1,1,0.7,0.6515,0.48,0.1343,50,183,233
4104,4104,3,0,6,22,0,5,1,1,0.7,0.6515,0.48,0.0,41,126,167
4105,4105,3,0,6,23,0,5,1,1,0.68,0.6364,0.51,0.1343,33,139,172
4106,4106,3,0,6,0,0,6,0,1,0.68,0.6364,0.47,0.1642,19,97,116
4107,4107,3,0,6,1,0,6,0,1,0.66,0.6212,0.5,0.1642,20,75,95
4108,4108,3,0,6,2,0,6,0,2,0.66,0.6212,0.5,0.194,8,51,59
4109,4109,3,0,6,3,0,6,0,1,0.64,0.6212,0.57,0.194,18,21,39
4110,4110,3,0,6,4,0,6,0,1,0.64,0.6212,0.57,0.194,7,4,11
4111,4111,3,0,6,5,0,6,0,1,0.62,0.6061,0.61,0.1343,6,8,14
4112,4112,3,0,6,6,0,6,0,1,0.64,0.6212,0.57,0.2239,12,17,29
4113,4113,3,0,6,7,0,6,0,1,0.64,0.6212,0.57,0.2836,7,35,42
4114,4114,3,0,6,8,0,6,0,1,0.7,0.6515,0.48,0.2537,27,85,112
4115,4115,3,0,6,9,0,6,0,1,0.72,0.6515,0.45,0.2537,47,139,186
4116,4116,3,0,6,10,0,6,0,1,0.72,0.6515,0.45,0.194,99,203,302
4117,4117,3,0,6,11,0,6,0,1,0.74,0.6667,0.42,0.0,122,209,331
4118,4118,3,0,6,12,0,6,0,1,0.74,0.6515,0.4,0.2836,140,252,392
4119,4119,3,0,6,13,0,6,0,1,0.74,0.6515,0.4,0.2836,140,231,371
4120,4120,3,0,6,14,0,6,0,1,0.74,0.6667,0.45,0.2985,151,232,383
4121,4121,3,0,6,15,0,6,0,1,0.74,0.6667,0.45,0.0,157,235,392
4122,4122,3,0,6,16,0,6,0,1,0.76,0.6818,0.43,0.2985,175,235,410
4123,4123,3,0,6,17,0,6,0,1,0.74,0.6667,0.42,0.2239,152,247,399
4124,4124,3,0,6,18,0,6,0,1,0.72,0.6515,0.45,0.2537,108,199,307
4125,4125,3,0,6,19,0,6,0,1,0.72,0.6667,0.48,0.2836,121,254,375
4126,4126,3,0,6,20,0,6,0,1,0.7,0.6515,0.48,0.194,74,195,269
4127,4127,3,0,6,21,0,6,0,1,0.68,0.6364,0.51,0.1642,62,140,202
4128,4128,3,0,6,22,0,6,0,1,0.68,0.6364,0.47,0.194,61,126,187
4129,4129,3,0,6,23,0,6,0,2,0.66,0.6212,0.5,0.2985,49,130,179
4130,4130,3,0,6,0,0,0,0,1,0.64,0.6212,0.53,0.0,30,85,115
4131,4131,3,0,6,1,0,0,0,1,0.64,0.6212,0.53,0.1045,17,73,90
4132,4132,3,0,6,2,0,0,0,1,0.62,0.6212,0.57,0.1045,17,70,87
4133,4133,3,0,6,3,0,0,0,1,0.6,0.6061,0.64,0.1045,12,22,34
4134,4134,3,0,6,4,0,0,0,1,0.6,0.6061,0.64,0.0896,3,8,11
4135,4135,3,0,6,5,0,0,0,1,0.6,0.6061,0.64,0.0,3,9,12
4136,4136,3,0,6,6,0,0,0,1,0.6,0.6061,0.64,0.0,7,13,20
4137,4137,3,0,6,7,0,0,0,1,0.62,0.6061,0.61,0.0,24,27,51
